id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
23178321,Uno sguardo sul Nettuno/ A look at the Neptune,22324202,Caterina,,Santo Stefano,44.49138,11.3428,Private room,50,1,221,2024-03-19,2.97,4,247,55,
23180111,Casa Il Gelsomino Apartment,172303697,Gabriele,,Porto - Saragozza,44.49572,11.32045,Entire home/apt,120,3,77,2024-03-23,1.05,1,37,13,P.G. Bologna 253904
23187476,1 bedroom w/terrace near Giardini Margherita,6757614,Anna,,Santo Stefano,44.48446,11.35994,Entire home/apt,154,2,0,,,1,54,0,
23197055,oriani 20- nuovo 2 camere 2 bagni,5809848,Bianca E Celeste,,Santo Stefano,44.48529,11.35971,Entire home/apt,114,2,55,2024-03-21,0.82,1,100,15,
23210253,Intrigante appartamento ricco di storia di fronte a Piazza Maggiore,172612207,Giovanni,,Santo Stefano,44.49486,11.34367,Entire home/apt,262,1,73,2024-01-05,1.00,2,96,9,037006-AT-02644
23214216,223 Bologna - la casa che fa per te,172652213,Roberta,,San Donato - San Vitale,44.49392,11.38976,Entire home/apt,85,2,22,2024-03-04,0.30,1,212,5,
23224951,Bilocale elegante con Posto Auto medio/piccolo,172610250,Cristian,,Porto - Saragozza,44.4908,11.32038,Entire home/apt,95,2,190,2024-03-10,2.95,1,283,21,
23288711,CasaZiza (double room with private bathroom),173374483,Cristian,,Navile,44.50897,11.33547,Private room,101,2,39,2023-12-09,0.53,1,172,8,
23314868,Via Lame app1 stayinbologna 3,101386351,Davide,,Porto - Saragozza,44.50176,11.33341,Entire home/apt,83,2,30,2024-01-03,0.41,10,272,2,
23323065,Oriani Apartment - 2 steps from Bologna centre,545703364,Chiara,,Santo Stefano,44.48667,11.36163,Entire home/apt,,4,15,2023-11-26,0.21,1,0,3,
23330023,B&B Appartamento  Anna  2 Fiera Fico,156524587,Anna,,San Donato - San Vitale,44.5127,11.39584,Entire home/apt,279,2,48,2020-02-22,0.65,1,213,0,
23337806,Loft Little Lion 2,44092835,Giancarla,,Savena,44.48184,11.38273,Entire home/apt,58,1,41,2022-05-02,0.56,2,234,0,
23350376,"""Fair"" room with private bathroom",173952506,Benedetta,,Navile,44.51734,11.35193,Private room,89,2,86,2024-03-03,1.17,1,51,30,037006-BB-01039
23387802,Residenza il Glicine S,164830656,Lorenzo,,Savena,44.44888,11.35967,Private room,47,1,330,2024-03-18,4.45,5,147,56,037006-AT-01504
23423710,Casa Guido Reni - Atmosfera rilassata e divertente nel centro storico di Bologna,145740121,Daniele,,Santo Stefano,44.49374,11.35056,Entire home/apt,270,2,114,2024-03-03,1.55,1,246,13,P.G. 295672 del 24/07/2020
23434597,Charming new loft near city center,174796978,Francesco,,Porto - Saragozza,44.4828,11.31552,Entire home/apt,89,1,95,2024-03-17,1.29,1,56,11,
23458033,Mandria Apartments 2,134291302,Paolo,,Santo Stefano,44.49484,11.34714,Entire home/apt,231,2,101,2023-11-12,1.66,5,98,32,
23464799,Mandria apartments 1,134291302,Paolo,,Santo Stefano,44.49536,11.34654,Entire home/apt,154,2,63,2023-10-18,0.86,5,94,9,
23467993,Z8 Fuoco - New studio between fair and old town,11890324,Silvia E Jacopo,,Santo Stefano,44.501881,11.351547,Entire home/apt,116,1,129,2024-03-06,1.75,12,74,13,037006-CV-00152
23467997,Z8 Acqua - Sweet apartment near fair and old town,11890324,Silvia E Jacopo,,Santo Stefano,44.501881,11.351547,Entire home/apt,120,1,146,2024-02-25,1.99,12,72,24,037006-CV-00152
23478780,"It Was - Room, Services, Best location",36398644,Gianvito,,Santo Stefano,44.50453,11.34734,Private room,200,1,85,2020-10-18,1.15,1,89,0,
23497505,Accademia al Colle - Casa delle Mimose,175455584,Accademia,,Santo Stefano,44.47378,11.35282,Entire home/apt,160,2,2,2021-07-12,0.05,5,5,0,
23516200,Letto a castello per una o due persone!,144921698,Emilio,,Porto - Saragozza,44.50013,11.31981,Shared room,21,1,233,2024-03-10,3.15,11,76,53,
23560860,Accademia al Colle - Casa delle Rose,175455584,Accademia,,Santo Stefano,44.47219,11.35421,Entire home/apt,560,2,6,2023-09-19,0.09,5,8,1,
23612242,La Suite Soleil,21309878,Cinzia,,Porto - Saragozza,44.49944,11.34312,Private room,78,1,360,2024-03-09,4.91,3,69,75,
23613051,La Suite Lune,21309878,Cinzia,,Santo Stefano,44.49929,11.34438,Private room,77,1,411,2024-03-15,5.59,3,80,79,
23618058,Casa Dè Maria,176704760,Anna Maria,,Navile,44.50831,11.34313,Entire home/apt,,2,121,2024-03-08,1.65,1,0,12,BO003161
23621978,New loft in the heart of Bologna 2,69395636,Chiara E Anna,,Santo Stefano,44.48914,11.34795,Entire home/apt,91,1,182,2024-03-11,2.48,1,115,42,
23622867,Galè Apartment,176747179,Ilaria,,Santo Stefano,44.50165,11.35242,Entire home/apt,123,2,21,2019-06-26,0.29,1,38,0,
23625521,Terrazza Petroni Appartamento & SmartWorking Home,125149108,Annalisa,,Santo Stefano,44.49438,11.35204,Entire home/apt,166,2,64,2024-03-22,0.91,1,165,21,037006-AT-00944
23635809,New Apt in City Heart,22818703,Francesca E Alessandro,,Porto - Saragozza,44.49203,11.33992,Entire home/apt,229,2,281,2024-03-06,3.87,3,101,52,
23636055,Your home away from home,11680068,Michele,,San Donato - San Vitale,44.496385296823284,11.359842574254163,Entire home/apt,101,2,149,2024-01-05,2.07,1,121,26,
23647203,"Luxe & Charm la Terrazza 
• azeglio63bologna",41078609,Davide,,Porto - Saragozza,44.48801,11.33951,Entire home/apt,90,2,225,2024-03-18,3.33,2,73,64,037006-AT-02710 U07393
23655888,"A.Casa Liber, a 2 passi da Stazione e Centro",4724466,Alfio,,Navile,44.50826,11.34055,Entire home/apt,94,3,63,2023-11-19,0.86,6,110,12,
23656642,"A.Casa Paradisus, 2min from Station and Centre",4724466,Alfio,,Navile,44.50826,11.34055,Private room,87,3,70,2024-02-12,0.96,6,106,28,
23661222,Casa Fred,65033851,Camilla,,Porto - Saragozza,44.5035,11.31143,Entire home/apt,100,2,27,2023-07-02,0.37,1,9,2,
23667917,BORGHETTO SAN DONATO 105,10565373,Michela Borghetto,,San Donato - San Vitale,44.50493,11.37239,Entire home/apt,95,1,14,2023-07-16,0.26,17,7,1,CIR (Codice Identificativo di Riferimento) associato alla struttura è 037006-CV-00520
23689939,ROOM and PRIVATE BATH 3 minutes from the Station,145842663,Luca,,Navile,44.50824,11.34662,Private room,70,1,645,2024-03-14,8.85,3,100,118,
23690451,Int. 5 - Appartamento Elios,177456962,Residence San Luca,,Porto - Saragozza,44.490184,11.321276,Entire home/apt,129,2,23,2023-10-22,0.32,8,263,1,
23706512,Int. 12 - Appartamento dei Gerani,177456962,Residence San Luca,,Porto - Saragozza,44.490184,11.321276,Entire home/apt,129,2,19,2023-04-30,0.26,8,267,1,
23724192,casa nel cuore di Bologna con terrazzo,177830867,Domenico,,Porto - Saragozza,44.49649,11.33178,Entire home/apt,110,1,11,2024-03-21,0.86,1,83,7,
23724538,Mazzini Sunny Terrace,177528946,Barbara,,Santo Stefano,44.48799,11.36295,Entire home/apt,97,3,99,2023-10-02,1.35,1,126,9,037006-AT-01404
23724891,Double room with private bathroom,5998704,Valerio,,Savena,44.47665,11.39743,Private room,76,5,31,2024-02-26,0.42,1,244,8,
23725169,Spazioso open space su 2 livelli con 2 bagni.,171574529,Via Del Porto,,Porto - Saragozza,44.50139,11.33876,Entire home/apt,186,2,14,2023-06-09,0.19,3,73,2,037006-CV-00185
23743566,COLORS FLAT/CITY CENTER,8412805,Carolina & Cristina,,Porto - Saragozza,44.48972,11.33592,Entire home/apt,153,2,178,2024-03-18,2.44,4,227,53,
23763192,B & B Sleeping,178224265,Elena,,Porto - Saragozza,44.50287,11.33948,Private room,,1,6,2023-08-23,0.08,4,154,2,316983/2014
23775887,B & B Sleeping,178224265,Elena,,Porto - Saragozza,44.50367,11.34095,Private room,98,2,79,2024-02-25,1.11,4,336,22,
23776432,B&B sleeping,178224265,Elena,,Porto - Saragozza,44.50318,11.3411,Private room,187,1,5,2021-06-27,0.07,4,149,0,
23776588,B & B Sleeping,178224265,Elena,,Porto - Saragozza,44.50315,11.33983,Private room,98,2,135,2024-02-12,1.88,4,338,24,
23786195,Flat / Monolocale Comfort Bologna Centro,115835789,Augusto,,Porto - Saragozza,44.49638,11.33525,Entire home/apt,104,1,83,2024-03-10,1.36,1,75,34,
23802277,"UGO BASSI APARTMENTS - Appartamento ""I Portici""",137475943,Crea,,Porto - Saragozza,44.49566,11.33852,Entire home/apt,195,1,4,2022-03-25,0.06,13,208,0,037006-CV-00172
23841067,Bologna Flats - Bellissimo app.to appena rinnovato,110754036,Vincenzo,,Porto - Saragozza,44.50008,11.33794,Entire home/apt,293,2,56,2023-12-30,0.78,1,90,12,
23870613,Elegant and Spacious apartment in Historic Center,30253747,Valeria,,Santo Stefano,44.49801,11.34771,Entire home/apt,96,2,92,2020-02-19,1.27,1,118,0,
23916739,Clelia F. Vespucci,179770522,Gianpiero,,Navile,44.51674,11.3257,Entire home/apt,180,2,21,2020-10-17,0.29,1,34,0,
23919004,Central Mini Suite City Center,179788545,Cristina,,Porto - Saragozza,44.49728,11.33845,Entire home/apt,64,1,99,2024-03-20,7.84,2,25,93,133984
23951879,Casa Pepe,180099757,Valentina,,San Donato - San Vitale,44.49046,11.36684,Entire home/apt,80,1,78,2024-03-03,1.08,1,204,18,037006-AT-03030
23956632,"Symphony 12, dimora di charme su storica piazza",116226055,Paolo,,Santo Stefano,44.49395,11.35167,Entire home/apt,135,3,21,2023-10-01,0.32,1,215,4,
23969393,"Double room strategic position. Discounts, write.",11743809,Antonello,,Santo Stefano,44.48079,11.3696,Private room,64,1,47,2023-10-28,0.64,2,363,6,
23971261,San Felice Appartamento in centro  con terrazza,80880558,Andrea,,Porto - Saragozza,44.49754,11.33233,Entire home/apt,66,3,244,2024-03-24,3.38,1,50,38,237835
23984516,"Double br Flamingos: Bologna City, Station & Fair",180429510,Alberto,,Navile,44.51487,11.35089,Private room,43,3,208,2024-03-18,2.85,5,124,40,
24002067,Suite queen 1 MAMBO Stayinbologna 2 Stazione,101386351,Davide,,Porto - Saragozza,44.50141,11.33834,Entire home/apt,91,2,60,2024-03-10,1.28,10,206,16,
24040152,a 10 MINUTI dal CENTRO con PARCHEGGIO!,10565373,Michela Borghetto,,San Donato - San Vitale,44.50468,11.37389,Entire home/apt,132,1,30,2024-03-17,0.41,17,13,5,CIR (Codice Identificativo di Riferimento) associato alla struttura è 037006-CV-00520
24128748,-APOXA 3- Studio in the historic center of Bologna,181769612,Francesco,,Porto - Saragozza,44.4924062,11.3403017,Entire home/apt,91,2,400,2024-03-19,5.73,1,234,80,
24156174,My Home in Bologna - La Rossa,124879667,Edgarda,,Santo Stefano,44.50002,11.34471,Entire home/apt,145,1,423,2024-03-21,5.82,2,85,45,
24164942,Cartoleria 24 - Ground floor,182126027,Michela,,Santo Stefano,44.49016,11.34821,Entire home/apt,121,2,126,2024-03-24,1.76,1,271,35,037006-AT-02479
24179015,il fortino dei pinatti/   FIERA,182236682,Annalisa,,Navile,44.51841,11.35634,Entire home/apt,222,1,4,2019-03-26,0.06,3,130,0,
24188353,Into The Green (easy access to Fair/FICO),14399604,Maria,,San Donato - San Vitale,44.50458,11.37492,Entire home/apt,55,2,15,2019-09-30,0.21,1,22,0,
24245107,Ginkgo's - peacefull apartment in city center,169340457,Josef Michael,,Santo Stefano,44.49743,11.34799,Entire home/apt,129,2,106,2024-01-28,1.49,1,54,7,
24304627,"Appartamento delle Moline, independent apartment",100402115,Carlo,,Santo Stefano,44.49851487213154,11.347072497711448,Entire home/apt,66,6,71,2024-01-02,1.17,1,234,29,
24348040,"Appartamento Luna, in centro e comodo per stazione",183708839,Domenico,,Santo Stefano,44.50032,11.34812,Entire home/apt,110,3,16,2024-02-05,0.22,1,103,1,
24449303,Z8 Ferro - Just remodernised studio flat,11890324,Silvia E Jacopo,,Santo Stefano,44.501881,11.351547,Entire home/apt,112,1,121,2024-01-06,1.69,12,76,33,037006-CV-00152
24542657,Charming apartment in Bologna center,185399060,Paola,,Porto - Saragozza,44.495403,11.331311,Entire home/apt,85,3,114,2024-03-11,1.59,1,159,24,037006-AT-00833
24563150,Tuate Rooftop Design apartment,60891838,Fiorella,,Porto - Saragozza,44.4977,11.34242,Entire home/apt,264,2,126,2024-03-24,4.27,1,64,49,
24591404,Elegante monolocale nel centro di Bologna,185832518,Alessandro,,Santo Stefano,44.48641,11.34288,Entire home/apt,142,1,325,2024-03-06,4.55,2,103,54,
24602438,Venturoli Apartment - Quiete e praticità,174121328,Aldo,,San Donato - San Vitale,44.49287,11.3688,Entire home/apt,60,2,78,2023-08-02,1.09,1,39,3,
24723185,"Home ""suite"" home  Bologna centro",186882840,Anna,,Santo Stefano,44.48659,11.34562,Entire home/apt,65,3,153,2024-03-04,2.16,1,167,45,
24766948,"Camera singola, prossimità ospedale Sant'Orsola",78166127,Rita,,San Donato - San Vitale,44.49017,11.38984,Private room,114,3,33,2023-10-13,1.38,1,174,9,
24797728,Camera Rossa - La Casa nel Verde 2,124527657,Roberta,,Navile,44.54156,11.35667,Private room,49,1,6,2024-02-11,0.60,3,182,6,
24820144,Sweet home Sofia,187640888,Francesco,,Savena,44.46978,11.38883,Entire home/apt,100,1,42,2024-02-23,0.59,1,342,7,126454
24821449,NICE ROOM BETWEEN CENTER AND FAIR ZONE,17950342,Luigi,,San Donato - San Vitale,44.50154,11.36969,Private room,19,1,125,2020-10-25,1.75,2,82,0,
24867156,Appartamento incantevole a due passi dal Maggiore,145237712,Mattia,,Borgo Panigale - Reno,44.5060061,11.3038281,Entire home/apt,,2,3,2024-01-02,0.16,2,69,1,
24871341,BBB,21640577,Davide,,Porto - Saragozza,44.49381,11.33841,Entire home/apt,75,1,17,2020-01-01,0.25,1,20,0,
24888261,Stanza luminosa,188158415,Isabella,,Borgo Panigale - Reno,44.49132,11.29083,Private room,34,2,92,2024-03-17,1.29,1,159,33,
24926746,Petroni apartment: Luminoso appartamento in centro,188462262,Giulio,,Santo Stefano,44.49326,11.35099,Entire home/apt,144,2,116,2024-03-18,1.63,1,97,13,
24943072,appartamento sulla piazza,99322914,Alina,,Santo Stefano,44.50075,11.34484,Entire home/apt,121,1,77,2023-06-15,1.08,5,45,3,037006-CV-00277
24957744,Camera Verde - La Casa nel Verde 2,124527657,Roberta,,Navile,44.54107,11.35605,Private room,49,1,14,2024-01-20,0.20,3,130,6,
24980733,Casa Tacito,188851236,Annalisa E Stefano,,Santo Stefano,44.48278,11.33796,Entire home/apt,111,3,58,2024-02-04,0.81,1,155,7,
24986575,Camera Azzurra - La Casa nel Verde 2,124527657,Roberta,,Navile,44.54139,11.35717,Private room,49,1,16,2023-07-27,0.23,3,158,3,
25003596,The house of the medlar,189017011,Luigi,,San Donato - San Vitale,44.49458,11.36372,Entire home/apt,143,1,101,2023-08-22,1.44,1,284,1,
25039817,"Chez Fratellini, with parking & the Circus History",59425942,Christian Malko Alain,,Santo Stefano,44.488250732421875,11.359251022338867,Entire home/apt,178,2,159,2024-03-14,2.25,2,202,41,037006-CV-00872
25060095,Old Bridge Apartement,189466108,Pasquale E Sabina,,Savena,44.47808348013285,11.37767161453038,Entire home/apt,130,2,55,2023-10-23,0.79,1,313,10,037006-AT-00927
25067726,Casa privata in zona stazione vicina centro fiera,188002987,Dario,,Navile,44.51342,11.3435,Entire home/apt,58,1,108,2024-03-20,12.61,1,5,108,
25220538,Cozy apartment close to the city center,61775298,Giulia,,San Donato - San Vitale,44.49447,11.36219,Entire home/apt,80,14,50,2024-03-23,0.71,1,64,17,Codice regione (CIR) 037006-AT-02077
25229844,Pisolo home holidays near historical city center,190624836,Paolo,,San Donato - San Vitale,44.49515,11.37449,Entire home/apt,65,2,54,2024-01-27,0.78,1,78,8,
25272177,Casa Vacanza Esmeralda,190933103,Giovanni,,Savena,44.47987,11.380846,Entire home/apt,88,2,171,2024-03-17,2.61,1,119,29,037006-CV-00419
25275226,Appartamento Cecilia:parcheggio gratuito riservato,190946069,Lucia,,Savena,44.48188,11.37809,Entire home/apt,58,2,193,2024-03-18,2.81,8,50,50,037006-CV-00215
25335458,Al Terrazzino Apartments,2439904,Valeria,,Borgo Panigale - Reno,44.50633,11.3045,Entire home/apt,,7,0,,,1,88,0,
25439225,Beautiful Room In The Heart Of The City,23182823,Massi,,Santo Stefano,44.4855,11.35118,Private room,56,3,38,2024-02-12,0.58,1,59,9,
25494943,Home 32 Apartaments - BOLOGNA CENTRAL POSITION,177099688,Home32 Snc,,Porto - Saragozza,44.49968,11.33627,Entire home/apt,92,3,106,2024-03-24,1.52,3,251,29,
25616918,Ampia casa luminosa con terrazzi e giardino,93151049,Chiara,,San Donato - San Vitale,44.49787,11.40939,Entire home/apt,109,3,2,2019-08-14,0.03,2,24,0,SCIA Pratica n. SFFCHR64L51E734X-202401222005-3067033 protocollo 40126
25673913,ANCHE IN QUATTRO,193277269,Laura,,San Donato - San Vitale,44.493648529052734,11.359018325805664,Entire home/apt,121,2,100,2023-12-31,1.45,1,63,28,168271/2018
25927422,Casetta Bondi,73751011,Alice,,San Donato - San Vitale,44.49191,11.37124,Entire home/apt,63,1,70,2024-02-11,1.00,1,65,37,
25937671,3 Tourist House Bologna Mansarda,47819458,Guido,,Santo Stefano,44.49535,11.34339,Entire home/apt,125,1,38,2024-03-03,0.62,10,245,7,037006-cv-00559
26072266,Cozy  flat in the historic center of Bologna,145296613,Gianfranco,,Porto - Saragozza,44.49208,11.33619,Entire home/apt,89,3,127,2024-03-18,1.92,1,30,27,037006-AT-01348
26122568,A casa di Fe',69380169,Fernanda,,Santo Stefano,44.48353,11.3728,Entire home/apt,81,2,25,2023-10-29,1.06,1,351,10,
26152275,Corte Paradiso | 2Apartments & Courtyard,196563400,Stefania,,Porto - Saragozza,44.496632,11.333475,Entire home/apt,294,2,73,2024-02-19,1.42,3,161,24,CIR 037006-CV-00109
26157616,In the middle of the town,22209640,Anna Lucia,,Santo Stefano,44.4910647,11.346698,Entire home/apt,91,6,5,2024-01-05,0.50,1,198,5,
26354846,"My Home B&B, grande stanza privata  in centro",8766106,Antonio,,Santo Stefano,44.50242233276367,11.351244926452637,Private room,78,2,124,2024-03-24,1.77,2,68,55,
26362963,boundary walls home,100164049,Marco,,Santo Stefano,44.48593,11.34217,Entire home/apt,64,2,114,2022-11-21,2.03,1,0,0,
26392756,Bologna 2Torri TacticalStudio,198463580,Laura,,Santo Stefano,44.4941,11.35247,Entire home/apt,62,1,222,2024-03-15,3.21,1,40,51,
26517523,Amazing flat under the  Asinelli Towers.,56600530,Micol,,Santo Stefano,44.49454,11.34775,Entire home/apt,89,3,0,,,1,219,0,
26547178,"CASE BIANCHE, Design apartment heart of the city",97298944,Silvia,,Porto - Saragozza,44.4974,11.3367,Entire home/apt,175,7,10,2023-12-04,0.35,17,110,4,
26549149,single bed in a shared room  / camera condivisa,14367101,Flavio,,San Donato - San Vitale,44.50149,11.36952,Shared room,50,2,29,2023-10-16,0.42,3,327,2,
26557344,Jazz Room 1,48746912,Andrea,,Santo Stefano,44.50315,11.35183,Private room,94,2,154,2024-03-17,2.55,2,72,36,
26586558,Giardino Segreto: a charming place + garden,179305181,Pier + Anto,,Santo Stefano,44.48967,11.35649,Entire home/apt,142,3,50,2023-10-23,0.73,1,87,7,
26591114,Monolocale al podere,199882274,Lorena,,Borgo Panigale - Reno,44.53087,11.23733,Entire home/apt,39,7,21,2023-03-27,0.31,2,336,1,
26604828,MANSARDA 33 - CENTRO STORICO,197442510,Nada,,Santo Stefano,44.49825,11.34364,Entire home/apt,,2,348,2024-03-23,5.16,1,4,49,
26648449,"Casa S.Orsola, comoda a fiera e centro",189508561,Patrizio,,San Donato - San Vitale,44.49755,11.36464,Entire home/apt,54,6,11,2023-08-21,0.16,2,59,2,
26649213,Residence CASA TEMPORANEA (Bologna) - Tipo B,129419077,Casa,,San Donato - San Vitale,44.50774,11.36109,Entire home/apt,134,2,34,2023-12-11,0.51,3,347,18,037006-CV-00004
26695870,"Double br ""Sakura""  Bologna City, Station & Fair",180429510,Alberto,,Navile,44.51457,11.3523,Private room,40,3,207,2024-03-17,2.99,5,119,32,
26728571,Residence CASA TEMPORANEA (Bologna) - Tipo A,129419077,Casa,,San Donato - San Vitale,44.50774,11.36109,Entire home/apt,113,2,10,2023-10-22,0.15,3,338,2,037006-CV-00004
26733917,Apartment in the center of Bologna,200795428,Emilia,,Porto - Saragozza,44.49554,11.33117,Entire home/apt,48,1,45,2020-01-04,0.66,1,0,0,
26878289,Elegante monolocale nel centro di bologna (p.1),185832518,Alessandro,,Santo Stefano,44.48698,11.34359,Entire home/apt,198,1,309,2024-02-24,4.51,2,75,84,
26914323,Bus stop nr. 14,76355687,Francesco,,San Donato - San Vitale,44.49159,11.39183,Private room,59,1,69,2024-03-16,2.76,3,165,29,
26949856,"A casa di Robby, camera e ottima colazione",54722708,Roberta,,Porto - Saragozza,44.497,11.31464,Private room,51,2,48,2024-03-08,0.71,2,77,2,
27067775,My Home B&B,8766106,Antonio,,Santo Stefano,44.50242233276367,11.351244926452637,Private room,85,2,116,2024-03-11,1.68,2,69,57,
27131259,Appartamento a Bologna - Casa Ma.Gi.Ca,72354802,Marcello,,Santo Stefano,44.47661,11.36094,Entire home/apt,35,2,3,2019-09-12,0.04,1,260,0,
27132705,Battisti Luxury in the historical city,123633200,Anna,,Porto - Saragozza,44.49386,11.33844,Entire home/apt,119,14,21,2023-10-27,0.31,2,45,6,
27156739,Stanza doppia/Double room in Bologna Center,97613984,Luana,,Porto - Saragozza,44.4945,11.33171,Private room,44,3,186,2024-02-04,2.71,1,22,26,
27180783,"UGO BASSI APARTMENTS - Appartamento ""I Colli""",137475943,Crea,,Porto - Saragozza,44.49566,11.33852,Entire home/apt,195,1,3,2019-09-10,0.04,13,198,0,037006-CV-00172
